"AX","M","El","Z","E","DE","J","Thalf","DThalf"
"150SM",150,"SM","62",1193.81,NA,"2+",NA,NA
"150SM",150,"SM","62",1658.41,4,"2(-)",NA,NA
"150SM",150,"SM","62",1684.21,2,"3-",NA,NA
"150SM",150,"SM","62",1713.27,6,"1",NA,NA
"150SM",150,"SM","62",1786.2,1,"( LE 3)",NA,NA
"150SM",150,"SM","62",1963.72,3,"1-",NA,NA
"150SM",150,"SM","62",2070.23,2,"2(-)",NA,NA
"150SM",150,"SM","62",2259.92,4,"(1-)",NA,NA
"150SM",150,"SM","62",2367.4,1,"(3+)",NA,NA
"150SM",150,"SM","62",2507.3,6,"(1-,2+)",NA,NA
"150SM",150,"SM","62",2529.2,3,"1,2+",NA,NA
"150SM",150,"SM","62",2550.5,3,"1,2+",NA,NA
"150SM",150,"SM","62",2602,10,NA,NA,NA
"150SM",150,"SM","62",2679.5,6,NA,NA,NA
"150SM",150,"SM","62",2812.9,3,"(1-,2)",NA,NA
"150SM",150,"SM","62",2893.1,5,"(1-,2+)",NA,NA
"150SM",150,"SM","62",3012.8,10,NA,NA,NA
"150SM",150,"SM","62",3022.7,15,"1,2+",NA,NA
"150SM",150,"SM","62",3038.2,7,"1,2+",NA,NA
"150SM",150,"SM","62",3050.1,8,"1,2+",NA,NA
"150SM",150,"SM","62",3080.5,15,"1,2+",NA,NA
"150SM",150,"SM","62",3090,15,"1,2+",NA,NA
"150SM",150,"SM","62",3137.8,8,"1,2+",NA,NA
"150SM",150,"SM","62",3212.5,10,"1,2,3",NA,NA
"150GD",150,"GD","64",0,NA,"0+",NA,NA
"150GD",150,"GD","64",638.1,1,"2+",NA,NA
"151PR",151,"PR","59",0,NA,"(3/2-)",NA,NA
"151ND",151,"ND","60",0,NA,"3/2+",NA,NA
"151ND",151,"ND","60",22.47,4,"(5/2)+",NA,NA
"151ND",151,"ND","60",57.68,4,"(3/2)-",NA,NA
"151ND",151,"ND","60",75.89,6,"(7/2)+",NA,NA
"151ND",151,"ND","60",105.75,4,"5/2-",NA,NA
"151ND",151,"ND","60",177.78,10,"(7/2-)",NA,NA
"151ND",151,"ND","60",189.06,4,"(3/2)-",NA,NA
"151ND",151,"ND","60",249.54,6,"(5/2)-",NA,NA
"151ND",151,"ND","60",495.25,5,"(1/2)-",NA,NA
"151ND",151,"ND","60",506.98,5,"(3/2)-",NA,NA
"151ND",151,"ND","60",532.1,5,"(5/2-,7/2-)",NA,NA
"151ND",151,"ND","60",542.8,10,"(1/2:7/2)+",NA,NA
"151ND",151,"ND","60",581,2,NA,NA,NA
"151ND",151,"ND","60",599.37,11,"(5/2+)",NA,NA
"151ND",151,"ND","60",626.68,10,"(1/2:7/2)+",NA,NA
"151ND",151,"ND","60",685.3,6,"(3/2,5/2)+",NA,NA
"151ND",151,"ND","60",846.47,10,"1/2-,3/2-",NA,NA
"151ND",151,"ND","60",877.23,9,"(1/2-,3/2,5/2)",NA,NA
"151ND",151,"ND","60",880.17,6,"(1/2,3/2)+",NA,NA
"151ND",151,"ND","60",942.57,10,"(1/2,3/2,5/2)",NA,NA
"151ND",151,"ND","60",949.14,15,"(1/2-,3/2,5/2+)",NA,NA
"151ND",151,"ND","60",1104.1,20,NA,NA,NA
"151ND",151,"ND","60",1229.84,15,"(1/2,3/2,5/2)",NA,NA
"151ND",151,"ND","60",1300,50,NA,NA,NA
"151ND",151,"ND","60",1400,50,NA,NA,NA
"151ND",151,"ND","60",1449.61,19,"(1/2-,3/2,5/2)",NA,NA
"151ND",151,"ND","60",1512.1,3,NA,NA,NA
"151ND",151,"ND","60",1523.73,17,"(1/2,3/2,5/2)",NA,NA
"151ND",151,"ND","60",1620,50,NA,NA,NA
"151ND",151,"ND","60",1638.31,20,"1/2,3/2,5/2+",NA,NA
"151ND",151,"ND","60",1710,50,NA,NA,NA
"151ND",151,"ND","60",1800,50,NA,NA,NA
"151ND",151,"ND","60",1844.28,18,"(1/2-,3/2,5/2)",NA,NA
"151ND",151,"ND","60",1860,50,NA,NA,NA
"151ND",151,"ND","60",1878.09,15,"(1/2,3/2,5/2)",NA,NA
"151ND",151,"ND","60",1907.9,2,NA,NA,NA
"151ND",151,"ND","60",1980,50,NA,NA,NA
"151ND",151,"ND","60",2050,50,NA,NA,NA
"151ND",151,"ND","60",2150,50,NA,NA,NA
"151ND",151,"ND","60",2250,50,NA,NA,NA
"151ND",151,"ND","60",2312.5,2,"(1/2-,3/2,5/2)",NA,NA
"151ND",151,"ND","60",2341.4,2,"(1/2-,3/2,5/2)",NA,NA
"151ND",151,"ND","60",2350,50,NA,NA,NA
"151ND",151,"ND","60",2429.8,3,NA,NA,NA
"151ND",151,"ND","60",2450,50,NA,NA,NA
"151ND",151,"ND","60",2550,50,NA,NA,NA
"151ND",151,"ND","60",2650,50,NA,NA,NA
"151ND",151,"ND","60",2750,50,NA,NA,NA
"151ND",151,"ND","60",2850,50,NA,NA,NA
"151ND",151,"ND","60",2950,50,NA,NA,NA
"151ND",151,"ND","60",3050,50,NA,NA,NA
"151ND",151,"ND","60",3150,50,NA,NA,NA
"151ND",151,"ND","60",3250,50,NA,NA,NA
"151ND",151,"ND","60",3350,50,NA,NA,NA
"151ND",151,"ND","60",3450,50,NA,NA,NA
"151ND",151,"ND","60",3550,50,NA,NA,NA
"151ND",151,"ND","60",3650,50,NA,NA,NA
"151ND",151,"ND","60",3750,50,NA,NA,NA
"151ND",151,"ND","60",3850,50,NA,NA,NA
"151PM",151,"PM","61",0,NA,"5/2+",NA,NA
"151PM",151,"PM","61",116.794,6,"5/2-","89 PS",15
"151PM",151,"PM","61",175.075,6,"7/2-","0.2 NS",NA
"151PM",151,"PM","61",197.272,10,"9/2+",NA,NA
"151PM",151,"PM","61",255.692,7,"3/2+","0.93 NS",2
"151PM",151,"PM","61",261.157,23,"(9/2-)",NA,NA
"151PM",151,"PM","61",324.682,8,"5/2+",NA,NA
"151PM",151,"PM","61",426.451,14,"1/2+","0.2 NS",NA
"151PM",151,"PM","61",507.885,11,"5/2+",NA,NA
"151PM",151,"PM","61",524.339,12,"(3/2)+",NA,NA
"151PM",151,"PM","61",532.057,16,"(7/2-)",NA,NA
"151PM",151,"PM","61",540.372,14,"3/2-","0.1 NS",NA
"151PM",151,"PM","61",746.552,15,"(3/2-)",NA,NA
"151PM",151,"PM","61",755.569,18,"(5/2,7/2-)",NA,NA
"151PM",151,"PM","61",773.599,19,"(1/2,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",809.46,4,"(5/2+,7/2-)",NA,NA
"151PM",151,"PM","61",840.966,14,"(3/2)+",NA,NA
"151PM",151,"PM","61",852.3,6,"1/2+",NA,NA
"151PM",151,"PM","61",852.994,15,"5/2(+)","0.1 NS",NA
"151PM",151,"PM","61",870.58,5,"(5/2+,7/2-)",NA,NA
"151PM",151,"PM","61",874.71,2,"3/2+",NA,NA
"151PM",151,"PM","61",897.63,7,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",914.309,13,"5/2+",NA,NA
"151PM",151,"PM","61",943.11,5,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",989.88,4,"5/2+",NA,NA
"151PM",151,"PM","61",1010.71,9,NA,NA,NA
"151PM",151,"PM","61",1133.214,21,"(5/2+)",NA,NA
"151PM",151,"PM","61",1175.6,12,NA,NA,NA
"151PM",151,"PM","61",1183.27,4,"(3/2,5/2)+",NA,NA
"151PM",151,"PM","61",1200.97,5,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",1297.682,14,"5/2+","48 PS",10
"151PM",151,"PM","61",1330.39,8,"(5/2+)",NA,NA
"151PM",151,"PM","61",1355.81,10,NA,NA,NA
"151PM",151,"PM","61",1394.77,9,"(3/2-)",NA,NA
"151PM",151,"PM","61",1424.57,6,"(5/2-)",NA,NA
"151PM",151,"PM","61",1444.98,5,"(5/2+)",NA,NA
"151PM",151,"PM","61",1562.1,2,"(3/2-,5/2+)",NA,NA
"151PM",151,"PM","61",1589.91,17,"(3/2-,5/2)",NA,NA
"151PM",151,"PM","61",1617.82,5,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",1618.42,3,"(3/2+,5/2+)",NA,NA
"151PM",151,"PM","61",1639.63,9,"(1/2+,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",1651.52,10,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",1713.1,13,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",1741.25,4,"(1/2+,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",1793.68,20,"(5/2)",NA,NA
"151PM",151,"PM","61",1795.13,8,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",1805.51,4,"(1/2+,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",1809.8,4,"(3/2,5/2)+",NA,NA
"151PM",151,"PM","61",1822.17,6,"1/2,3/2,5/2",NA,NA
"151PM",151,"PM","61",1848.57,7,"(5/2)",NA,NA
"151PM",151,"PM","61",1853.7,4,"(5/2)+",NA,NA
"151PM",151,"PM","61",1854.5,8,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",1873.63,4,"(5/2)+",NA,NA
"151PM",151,"PM","61",1878.6,6,"(5/2)",NA,NA
"151PM",151,"PM","61",1892.05,2,"(5/2)+",NA,NA
"151PM",151,"PM","61",1897.4,1,"(3/2+,5/2+)",NA,NA
"151PM",151,"PM","61",1903.18,4,"(5/2)+",NA,NA
"151PM",151,"PM","61",1910.68,7,"(3/2+,5/2+)",NA,NA
"151PM",151,"PM","61",1927.98,6,"(5/2+)",NA,NA
"151PM",151,"PM","61",1933.1,4,"(1/2+,3/2,5/2)",NA,NA
"151PM",151,"PM","61",1959.61,7,"(1/2+,3/2,5/2)",NA,NA
"151PM",151,"PM","61",1973.32,7,"(1/2+,3/2,5/2)",NA,NA
"151PM",151,"PM","61",1989.71,13,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",1993.81,5,"(5/2)+",NA,NA
"151PM",151,"PM","61",1998.25,5,"(5/2)+",NA,NA
"151PM",151,"PM","61",2010.99,5,"(5/2)+",NA,NA
"151PM",151,"PM","61",2015.93,9,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",2018.87,5,"(1/2+,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",2022.4,3,"(3/2+,5/2)",NA,NA
"151PM",151,"PM","61",2023.15,8,"(5/2)",NA,NA
"151PM",151,"PM","61",2024.01,14,"(1/2,3/2,5/2)",NA,NA
"151PM",151,"PM","61",2038.05,12,"(1/2,3/2,5/2)",NA,NA
"151PM",151,"PM","61",2053.1,24,"(5/2+)",NA,NA
"151PM",151,"PM","61",2084.92,8,"(1/2,3/2,5/2)",NA,NA
"151PM",151,"PM","61",2106.86,14,"(3/2,5/2)",NA,NA
"151PM",151,"PM","61",2119.09,7,"(1/2+,3/2,5/2+)",NA,NA
"151PM",151,"PM","61",2204.3,15,"(1/2+,3/2+,5/2+)",NA,NA
"151PM",151,"PM","61",2268.59,19,"(5/2+)",NA,NA
"151PM",151,"PM","61",2304.01,15,"1/2+,3/2+,5/2+",NA,NA
"151SM",151,"SM","62",0,NA,"5/2-",NA,NA
"151SM",151,"SM","62",4.821,3,"3/2-","35 NS",1
"151SM",151,"SM","62",65.823,7,"7/2-","0.5 NS",NA
"151SM",151,"SM","62",69.703,7,"5/2-","0.5 NS",NA
"151SM",151,"SM","62",91.52,2,"(9/2)+","78 NS",1
"151SM",151,"SM","62",104.833,6,"3/2-","0.48 NS",3
"151SM",151,"SM","62",167.751,7,"5/2+","0.38 NS",4
"151SM",151,"SM","62",168.4,2,"(5/2)-","0.4 NS",NA
"151SM",151,"SM","62",175.38,2,"(9/2)-",NA,NA
"151SM",151,"SM","62",208.995,8,"(7/2)-",NA,NA
"151SM",151,"SM","62",284.94,3,"1/2-,3/2-",NA,NA
"151SM",151,"SM","62",294.8,1,"9/2-",NA,NA
"151SM",151,"SM","62",302.62,3,"7/2-",NA,NA
"151SM",151,"SM","62",306.79,2,"3/2+",NA,NA
"151SM",151,"SM","62",313.78,4,"(1/2-,3/2-)",NA,NA
"151SM",151,"SM","62",315.26,2,"(3/2-)",NA,NA
"151SM",151,"SM","62",323.941,8,"7/2+",NA,NA
"151SM",151,"SM","62",344.909,6,"3/2+","9.3 PS",2
"151SM",151,"SM","62",355.5,10,"1/2+",NA,NA
"151SM",151,"SM","62",395.581,9,"5/2+",NA,NA
"151SM",151,"SM","62",415.61,3,"(5/2-,7/2-)",NA,NA
"151SM",151,"SM","62",445.68,2,"5/2+","20 PS",3
"151SM",151,"SM","62",448.5,1,"(3/2-)",NA,NA
"151SM",151,"SM","62",470.35,3,"(5/2,7/2+)",NA,NA
"151SM",151,"SM","62",490.32,3,"(7/2)-",NA,NA
"151SM",151,"SM","62",521.1,2,"3/2+",NA,NA
"151SM",151,"SM","62",620.43,14,"(3/2-,5/2,7/2+)",NA,NA
"151SM",151,"SM","62",663.1,2,"3/2(+)",NA,NA
"151SM",151,"SM","62",663.54,7,"(5/2-,7/2,9/2-)",NA,NA
"151SM",151,"SM","62",741.03,2,"3/2(+)","0.1 NS",NA
"151SM",151,"SM","62",773.98,4,"5/2(+)",NA,NA
"151SM",151,"SM","62",777.4,10,"(LE 7/2)",NA,NA
"151SM",151,"SM","62",822.63,3,"(3/2+,5/2+)","0.1 NS",NA
"151SM",151,"SM","62",851.6,3,NA,NA,NA
"151SM",151,"SM","62",877.63,3,"5/2(+)",NA,NA
"151SM",151,"SM","62",887.32,7,"(5/2-,7/2)",NA,NA
"151SM",151,"SM","62",889.3,6,"(1/2,3/2,5/2+)",NA,NA
"151SM",151,"SM","62",926,2,"(5/2,7/2)",NA,NA
"151SM",151,"SM","62",953.49,4,"3/2(+)",NA,NA
"151SM",151,"SM","62",964.24,7,"5/2(+)",NA,NA
"151SM",151,"SM","62",1016.5,4,"(3/2-,5/2,7/2-)",NA,NA
"151EU",151,"EU","63",0,NA,"5/2+",NA,NA
"151EU",151,"EU","63",21.543,3,"7/2+",NA,NA
"152ND",152,"ND","60",236.55,8,"4+","316 PS",15
"152ND",152,"ND","60",1239.04,14,"(3-)",NA,NA
"152ND",152,"ND","60",1251.04,10,"(2+)",NA,NA
"152ND",152,"ND","60",1406.27,23,"(5-)",NA,NA
"152ND",152,"ND","60",1474.64,22,"(4+)",NA,NA
"152ND",152,"ND","60",1542.1,7,"(2-)","132 PS",12
"152ND",152,"ND","60",1600.38,9,"(3-)","12 PS",7
"152ND",152,"ND","60",1672.2,5,"2+,3,4+",NA,NA
"152ND",152,"ND","60",1683.07,11,"(4-)","64 PS",56
"152ND",152,"ND","60",1772.7,5,"(4+,5)",NA,NA
"152ND",152,"ND","60",1784.2,5,"(5-)",NA,NA
"152ND",152,"ND","60",1827.11,9,"(3+)","42 PS",6
"152ND",152,"ND","60",1886.65,19,"(3,4-)",NA,NA
"152ND",152,"ND","60",1893.9,22,"(3,4+)",NA,NA
"152ND",152,"ND","60",1897.99,11,"(4+)","30 PS",10
"152ND",152,"ND","60",1951.1,5,"(3-,4,5)",NA,NA
"152ND",152,"ND","60",1957.6,8,NA,NA,NA
"152ND",152,"ND","60",1990.9,5,"(4+,5-)",NA,NA
"152ND",152,"ND","60",2039.7,6,NA,NA,NA
"152ND",152,"ND","60",2177.86,23,"(3-,4+)",NA,NA
"152ND",152,"ND","60",2256.6,4,"(3,4,5)",NA,NA
"152ND",152,"ND","60",2421.1,7,"(3,4-)",NA,NA
"152ND",152,"ND","60",2574,7,"(3,4,5)",NA,NA
"152ND",152,"ND","60",2581.2,7,"(3,4+)",NA,NA
"152ND",152,"ND","60",2612.8,9,"(3,4,5)",NA,NA
"152ND",152,"ND","60",2629.9,12,NA,NA,NA
"152ND",152,"ND","60",2702.4,8,NA,NA,NA
"152ND",152,"ND","60",2709,14,NA,NA,NA
"152ND",152,"ND","60",2722.6,14,NA,NA,NA
"152ND",152,"ND","60",2986.1,14,NA,NA,NA
"152ND",152,"ND","60",3103.6,15,NA,NA,NA
"152ND",152,"ND","60",3146.6,15,NA,NA,NA
"152PM",152,"PM","61",0,NA,"1+",NA,NA
"152PM",152,"PM","61",16.03,4,"0-,1-,2-","2.1 NS",10
"152PM",152,"PM","61",25.02,7,"(0+,1+,2+)","1.0 NS",NA
"152PM",152,"PM","61",44.45,4,"0-,1-,2-",NA,NA
"152PM",152,"PM","61",200.48,10,NA,NA,NA
"152PM",152,"PM","61",220.96,18,NA,NA,NA
"152PM",152,"PM","61",294.55,4,"1+",NA,NA
"152PM",152,"PM","61",450.8,25,"0,1",NA,NA
"152PM",152,"PM","61",570.78,10,"1+",NA,NA
"152PM",152,"PM","61",592.4,10,"1+",NA,NA
"152PM",152,"PM","61",659.9,12,"1+",NA,NA
"152SM",152,"SM","62",0,NA,"0+",NA,NA
"152SM",152,"SM","62",121.85,9,"2+","1.47 NS",4
"152SM",152,"SM","62",684.83,21,"0+",NA,NA
"152SM",152,"SM","62",810.3,15,"2+",NA,NA
"152SM",152,"SM","62",963.25,13,"1-",NA,NA
"152SM",152,"SM","62",1040.91,17,"3-","16 PS",NA
"152SM",152,"SM","62",1082.77,15,"0+","15 PS",6
"152SM",152,"SM","62",1086.5,4,"2+",NA,NA
"152SM",152,"SM","62",1234.1,4,"3+",NA,NA
"152SM",152,"SM","62",1292.55,19,"2+","16 PS",NA
"152SM",152,"SM","62",1511.06,24,"1-",NA,NA
"152SM",152,"SM","62",1530,4,"2-",NA,NA
"152SM",152,"SM","62",1650.6,7,"2-",NA,NA
"152SM",152,"SM","62",1658.7,3,"0+","8 PS",5
"152SM",152,"SM","62",1680.5,4,"1-",NA,NA
"152SM",152,"SM","62",1768.6,4,"2+",NA,NA
"152SM",152,"SM","62",1776.08,25,"(2+)","15 PS",NA
"152SM",152,"SM","62",1892.4,5,"0+,1,2",NA,NA
"152SM",152,"SM","62",1944.1,5,NA,NA,NA
"152SM",152,"SM","62",1944.2,3,"1-,2",NA,NA
"152SM",152,"SM","62",1965.1,10,"1,2+",NA,NA
"152SM",152,"SM","62",2042.8,3,"0+,1,2",NA,NA
"152SM",152,"SM","62",2090.8,4,"1-,2",NA,NA
"152SM",152,"SM","62",2092.7,9,NA,NA,NA
"152SM",152,"SM","62",2127.6,3,"0+,1,2",NA,NA
"152SM",152,"SM","62",2167.1,6,"0+,1,2",NA,NA
"152SM",152,"SM","62",2172.8,4,"1,2+",NA,NA
"152SM",152,"SM","62",2175.8,10,"0+ TO 3-",NA,NA
"152SM",152,"SM","62",2201.2,4,"0+,1,2",NA,NA
"152SM",152,"SM","62",2224.8,5,"1,2+",NA,NA
"152SM",152,"SM","62",2237.4,5,"1,2",NA,NA
"152SM",152,"SM","62",2239.8,3,"2+",NA,NA
"152SM",152,"SM","62",2284.85,24,"0,1,2",NA,NA
"152SM",152,"SM","62",2287.5,10,"0+ TO 3-",NA,NA
"152SM",152,"SM","62",2295.2,4,"1-,2",NA,NA
"152SM",152,"SM","62",2308.9,5,"1,2+",NA,NA
"152SM",152,"SM","62",2367.1,3,"1-,2",NA,NA
"152SM",152,"SM","62",2376.9,15,NA,NA,NA
"152SM",152,"SM","62",2509.8,10,"1(-)",NA,NA
"152SM",152,"SM","62",2687.9,10,"0+,1,2",NA,NA
"152SM",152,"SM","62",2925.6,10,"0+,1,2",NA,NA
"152SM",152,"SM","62",366.52,11,"4+",NA,NA
"152SM",152,"SM","62",706.87,12,"6+",NA,NA
"152SM",152,"SM","62",810.19,12,"2+",NA,NA
"152SM",152,"SM","62",1023.01,13,"4+",NA,NA
"152SM",152,"SM","62",1041.08,13,"3-",NA,NA
"152SM",152,"SM","62",1085.77,9,"2+",NA,NA
"152SM",152,"SM","62",1233.94,12,"3+",NA,NA
"152SM",152,"SM","62",1310.13,20,"6+",NA,NA
"152SM",152,"SM","62",1371.63,13,"4+",NA,NA
"152SM",152,"SM","62",1559.6,NA,"5+",NA,NA
"152SM",152,"SM","62",1579.31,19,"3-",NA,NA
"152SM",152,"SM","62",1729.96,19,"3-",NA,NA
"152SM",152,"SM","62",1763.5,4,"5-",NA,NA
"152SM",152,"SM","62",1803.91,12,"5-",NA,NA
"152SM",152,"SM","62",2003.61,20,"2+,3,4+",NA,NA
"152SM",152,"SM","62",2044.33,13,"3,4+",NA,NA
"152SM",152,"SM","62",2320.4,3,"4+,5",NA,NA
"152SM",152,"SM","62",2402.14,17,"3,4+",NA,NA
"152SM",152,"SM","62",2481.9,3,"3,4,5",NA,NA
"152SM",152,"SM","62",2567.07,20,"4+,5",NA,NA
"152SM",152,"SM","62",2588.62,21,"4+,5",NA,NA
"152SM",152,"SM","62",2895.45,15,"4+",NA,NA
"152SM",152,"SM","62",2898.4,4,NA,NA,NA
"152GD",152,"GD","64",344.2789,12,"2+","32.0 PS",27
"152GD",152,"GD","64",755.396,17,"4+","7.3 PS",4
"152GD",152,"GD","64",930.546,3,"2+","7.3 PS",6
"152GD",152,"GD","64",1109.2,18,"2+",NA,NA
"152GD",152,"GD","64",1123.1855,21,"3-",NA,NA
"152GD",152,"GD","64",1282.24,4,"4+",NA,NA
"152GD",152,"GD","64",1318.456,20,"2+",NA,NA
"152GD",152,"GD","64",1434.02,4,"3+",NA,NA
"152GD",152,"GD","64",1550.17,5,"4+",NA,NA
"152GD",152,"GD","64",1605.596,25,"2+",NA,NA
"152GD",152,"GD","64",1643.421,8,"2-",NA,NA
"152GD",152,"GD","64",1692.4,7,"2+,3+",NA,NA
"152GD",152,"GD","64",0,NA,"0+",NA,NA
"152GD",152,"GD","64",344.29,3,"2+",NA,NA
"152GD",152,"GD","64",1047.87,6,"0+",NA,NA
"152GD",152,"GD","64",1314.62,3,"1-",NA,NA
"152GD",152,"GD","64",1460.54,12,"1,2+",NA,NA
"152GD",152,"GD","64",1756.04,5,"1-",NA,NA
"153PM",153,"PM","61",0,NA,"5/2-",NA,NA
"153PM",153,"PM","61",32.194,10,"5/2+","1.2 NS",1
"153PM",153,"PM","61",65.559,19,"7/2-",NA,NA
"153PM",153,"PM","61",105.476,18,"7/2+","0.44 NS",2
"153PM",153,"PM","61",311.3,4,NA,NA,NA
"153PM",153,"PM","61",450.52,23,"3/2+",NA,NA
"153PM",153,"PM","61",507.35,3,"5/2+",NA,NA
"153PM",153,"PM","61",585.55,5,"7/2+",NA,NA
"153PM",153,"PM","61",705.82,6,"1/2+,3/2+,5/2+",NA,NA
"153PM",153,"PM","61",770.79,5,"5/2+",NA,NA
"153PM",153,"PM","61",791.19,4,"3/2+",NA,NA
"153PM",153,"PM","61",967.01,8,NA,NA,NA
"153PM",153,"PM","61",1013.53,10,NA,NA,NA
"153PM",153,"PM","61",1018.68,22,NA,NA,NA
"153PM",153,"PM","61",1113.22,7,"(1/2,3/2,5/2)+",NA,NA
"153PM",153,"PM","61",1114.93,15,NA,NA,NA
"153PM",153,"PM","61",1160.53,11,NA,NA,NA
"153PM",153,"PM","61",1175.93,8,NA,NA,NA
"153PM",153,"PM","61",1202.29,6,NA,NA,NA
"153PM",153,"PM","61",1213.13,11,NA,NA,NA
"153PM",153,"PM","61",1226.19,17,NA,NA,NA
"153PM",153,"PM","61",1257.12,19,NA,NA,NA
"153PM",153,"PM","61",1296.13,7,NA,NA,NA
"153PM",153,"PM","61",1731.87,16,NA,NA,NA
"153PM",153,"PM","61",1775.56,16,NA,NA,NA
"153PM",153,"PM","61",1824.56,18,NA,NA,NA
"153PM",153,"PM","61",1837.49,15,NA,NA,NA
"153PM",153,"PM","61",1850.46,11,NA,NA,NA
"153PM",153,"PM","61",1987.72,6,NA,NA,NA
"153PM",153,"PM","61",1997.8,7,NA,NA,NA
"153PM",153,"PM","61",2004.89,8,NA,NA,NA
"153PM",153,"PM","61",2008.51,25,NA,NA,NA
"153PM",153,"PM","61",2031.95,9,NA,NA,NA
"153PM",153,"PM","61",2034.51,22,NA,NA,NA
"153PM",153,"PM","61",2060.34,15,NA,NA,NA
"153SM",153,"SM","62",0,NA,"3/2+","46.27 H",1
"153SM",153,"SM","62",7.534,4,"5/2+",NA,NA
"153SM",153,"SM","62",35.845,5,"3/2-","0.1 NS",NA
"153SM",153,"SM","62",53.538,7,"7/2+",NA,NA
"153SM",153,"SM","62",90.872,4,"5/2-","0.52 NS",16
"153SM",153,"SM","62",127.299,4,"3/2-",NA,NA
"153SM",153,"SM","62",174.18,10,"7/2-",NA,NA
"153SM",153,"SM","62",182.903,6,"5/2-","17 NS",7
"153SM",153,"SM","62",262.322,15,"(7/2)+",NA,NA
"153SM",153,"SM","62",265.73,5,"(7/2)-",NA,NA
"153SM",153,"SM","62",276.701,10,"(3/2)+",NA,NA
"153SM",153,"SM","62",321.13,3,"(3/2)+",NA,NA
"153SM",153,"SM","62",356.49,6,"(5/2+)",NA,NA
"153SM",153,"SM","62",362.21,8,"(5/2)+",NA,NA
"153SM",153,"SM","62",450.062,11,"(5/2)-",NA,NA
"153SM",153,"SM","62",510,NA,NA,NA,NA
"153SM",153,"SM","62",630.24,6,NA,NA,NA
"153SM",153,"SM","62",820,NA,NA,NA,NA
"153SM",153,"SM","62",1000,NA,NA,NA,NA
"153SM",153,"SM","62",1100,NA,NA,NA,NA
"153SM",153,"SM","62",1250,NA,NA,NA,NA
"153SM",153,"SM","62",1430,NA,NA,NA,NA
"153SM",153,"SM","62",1530,NA,NA,NA,NA
"153EU",153,"EU","63",0,NA,"5/2+","STABLE",NA
"153EU",153,"EU","63",97.43113,14,"5/2-",NA,NA
"153EU",153,"EU","63",103.18027,11,"3/2+","3.80 NS",4
"153EU",153,"EU","63",151.6245,4,"7/2-",NA,NA
"153EU",153,"EU","63",172.85327,13,"5/2+",NA,NA
"153EU",153,"EU","63",269.7358,6,"(7/2+)",NA,NA
"153EU",153,"EU","63",585.02,15,NA,NA,NA
"153EU",153,"EU","63",634.74,12,"(1/2+)",NA,NA
"153EU",153,"EU","63",636.47,10,"3/2-",NA,NA
"153EU",153,"EU","63",657.68,14,NA,NA,NA
"153EU",153,"EU","63",681.9,10,"(5/2-)",NA,NA
"153EU",153,"EU","63",694.18,11,"5/2+",NA,NA
"153EU",153,"EU","63",701.39,17,NA,NA,NA
"153EU",153,"EU","63",706.62,9,"5/2+",NA,NA
"153EU",153,"EU","63",713.11,19,NA,NA,NA
"153EU",153,"EU","63",718.69,14,"(3/2+)",NA,NA
"153EU",153,"EU","63",760.4,14,NA,NA,NA
"153EU",153,"EU","63",763.8,6,NA,NA,NA
"154PM",154,"PM","61",0,NA,"(0-,1-)",NA,NA
"154PM",154,"PM","61",79.383,23,"(-)",NA,NA
"154PM",154,"PM","61",151.702,14,"(1+)",NA,NA
"154PM",154,"PM","61",180.688,16,"(1+,2+)",NA,NA
"154PM",154,"PM","61",185.49,3,NA,NA,NA
"154PM",154,"PM","61",194.19,4,"(+)",NA,NA
"154PM",154,"PM","61",244.61,4,"(-)",NA,NA
"154PM",154,"PM","61",505.49,24,NA,NA,NA
"154PM",154,"PM","61",633.85,9,NA,NA,NA
"154PM",154,"PM","61",682.31,8,NA,NA,NA
"154PM",154,"PM","61",831.55,8,NA,NA,NA
"154PM",154,"PM","61",850.23,3,"1+",NA,NA
"154PM",154,"PM","61",906.96,5,NA,NA,NA
"154PM",154,"PM","61",1049.64,8,NA,NA,NA
"154PM",154,"PM","61",1060.52,8,NA,NA,NA
"154PM",154,"PM","61",1204.5,11,NA,NA,NA
"154PM",154,"PM","61",1389.21,10,NA,NA,NA
"154PM",154,"PM","61",1662.7,20,NA,NA,NA
"154PM",154,"PM","61",1690,4,NA,NA,NA
"154SM",154,"SM","62",266.84,3,"4+",NA,NA
"154SM",154,"SM","62",1440.06,5,"2+",NA,NA
"154SM",154,"SM","62",1539.18,8,"3+",NA,NA
"154SM",154,"SM","62",1664.9,23,"4+",NA,NA
