"Key","M","El","Z","E","DE","J","Thalf","DThalf"
"86SR",86,"SR",0,3969.01,14," 3-,4-,5-         ","          ",NA
"86SR",86,"SR",0,4146.28,23," 3,4+             ","          ",NA
"86SR",86,"SR",0,4206.18,12," (3-,4,5-)        ","          ",NA
"86SR",86,"SR",0,4339.4,15,"                  ","          ",NA
"86SR",86,"SR",0,4410.7,5," 3-               ","          ",NA
"86SR",86,"SR",0,4718.1,17," 3,4(+)           ","          ",NA
"86SR",86,"SR",0,4954,6," 3,4(+)           ","          ",NA
"86SR",86,"SR",0,2955.5,5,"  8+              ","  0.455 US",7
"86Y",86,"Y",0,242.8,10," 2-               ","28.5 NS   ",21
"86Y",86,"Y",0,271.9,13,"  1+              ","10 NS     ",NA
"86Y",86,"Y",0,883.9,13,"1+                ","          ",NA
"86NB",86,"NB",0,NA,25,"(1+)              ","          ",NA
"86MO",86,"MO",0,0,NA,"   0+             ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"87RB",87,"RB",0,0,NA,"3/2-              ","          ",NA
"87SR",87,"SR",0,388.5276,23,"1/2-              ","2.815 H   ",12
"87SR",87,"SR",0,873.338,6,"3/2-              ","          ",NA
"87SR",87,"SR",0,0,NA,"9/2+              ","          ",NA
"87Y",87,"Y",0,380.79,7,"9/2+              ","13.37 H   ",3
"87Y",87,"Y",0,794,1," 5/2-             ","          ",NA
"87Y",87,"Y",0,1153,1,"  5/2+            ","          ",NA
"87Y",87,"Y",0,1405,1," (7/2+,9/2+,13/2+)","          ",NA
"87Y",87,"Y",0,1590,1,"  11/2+           ","          ",NA
"87Y",87,"Y",0,1608,1," (7/2+,9/2+)      ","          ",NA
"87Y",87,"Y",0,2073,1," (7/2+,9/2+)      ","          ",NA
"87Y",87,"Y",0,2202,1," 7/2+,9/2+        ","          ",NA
"87Y",87,"Y",0,2241,1," (7/2,9/2-)       ","          ",NA
"87Y",87,"Y",0,2553,2," (9/2)+           ","          ",NA
"87Y",87,"Y",0,2564,1,"  9/2,11/2+       ","          ",NA
"87Y",87,"Y",0,2602,2,"  7/2+            ","          ",NA
"87Y",87,"Y",0,2996,2," (7/2,9/2,11/2)   ","          ",NA
"87Y",87,"Y",0,3263,2," 9/2+,11/2+       ","          ",NA
"87Y",87,"Y",0,3405,2," 3/2+,5/2+        ","          ",NA
"87ZR",87,"ZR",0,336.4,3," 1/2-             ","          ",NA
"87ZR",87,"ZR",0,0,NA," 9/2+             ","          ",NA
"87ZR",87,"ZR",0,201.01,19," 7/2+             ","          ",NA
"87ZR",87,"ZR",0,470.58,16,"(7/2+)            ","          ",NA
"87ZR",87,"ZR",0,1884.4,3,"(7/2+,9/2+,11/2+) ","          ",NA
"87NB",87,"NB",0,4,5,"(9/2)+            ","          ",NA
"87NB",87,"NB",0,267,5,"(7/2)+            ","          ",NA
"87NB",87,"NB",0,334,4,"(5/2-)            ","          ",NA
"87NB",87,"NB",0,400.8,5,"(9/2,7/2,5/2)+    ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"88SR",88,"SR",0,1836.083,12," 2+               ","          ",NA
"88SR",88,"SR",0,2734.13,12," 3-               ","          ",NA
"88SR",88,"SR",0,3218.6,9," 2+               ","          ",NA
"88SR",88,"SR",0,3584.7,8," 5-               ","          ",NA
"88Y",88,"Y",0,392.86,9," 1+               "," 0.301 MS ",3
"88ZR",88,"ZR",0,2810.92,16," 6+               ","          ",NA
"88ZR",88,"ZR",0,2887.94,18," 8+               ","          ",NA
"88ZR",88,"ZR",0,3213.83,17," (6+)             ","          ",NA
"88ZR",88,"ZR",0,3390.85,20," 8+               ","          ",NA
"88ZR",88,"ZR",0,3484.1,5," (7-)             ","          ",NA
"88ZR",88,"ZR",0,3618.1,3," (7-)             ","          ",NA
"88ZR",88,"ZR",0,4237.1,4," (7,8+)           ","          ",NA
"88ZR",88,"ZR",0,4348.5,4,"                  ","          ",NA
"88ZR",88,"ZR",0,4388.5,3," (7,8+)           ","          ",NA
"88ZR",88,"ZR",0,4462,3," (7,8+)           ","          ",NA
"88ZR",88,"ZR",0,4612.8,6," 9+               ","          ",NA
"88ZR",88,"ZR",0,4934.6,3," (7,8+)           ","          ",NA
"88ZR",88,"ZR",0,5088,3," (7,8+)           ","          ",NA
"88ZR",88,"ZR",0,5787.4,5," (7,8,9)          ","          ",NA
"88ZR",88,"ZR",0,1057.09,8," 2+               ","          ",NA
"88ZR",88,"ZR",0,2455.99,10," 3-               ","          ",NA
"88ZR",88,"ZR",0,2539.16,11," 5-               ","          ",NA
"88ZR",88,"ZR",0,2673.8,6,"                  ","          ",NA
"88ZR",88,"ZR",0,2801.33,12," 5-               ","          ",NA
"88ZR",88,"ZR",0,2989.8,11," 5-               ","          ",NA
"88ZR",88,"ZR",0,3032.84,11," 3-               ","          ",NA
"88ZR",88,"ZR",0,3224,5,"                  ","          ",NA
"88ZR",88,"ZR",0,3277.15,11," (3-,4,5-)        ","          ",NA
"88ZR",88,"ZR",0,3374.53,12," (3-,4,5-)        ","          ",NA
"88ZR",88,"ZR",0,3426.65,19,"                  ","          ",NA
"88ZR",88,"ZR",0,3568.27,17," (3,4+)           ","          ",NA
"88ZR",88,"ZR",0,3637.84,17," (3,4+)           ","          ",NA
"88ZR",88,"ZR",0,3875.2,16," (3-,4,5-)        ","          ",NA
"88ZR",88,"ZR",0,3938.58,21," (3,4,5)          ","          ",NA
"88ZR",88,"ZR",0,3947.73,16," (3,4,5)          ","          ",NA
"88ZR",88,"ZR",0,3968.4,3," (3-,4,5)         ","          ",NA
"88ZR",88,"ZR",0,4025.1,4," (3-,4,5)         ","          ",NA
"88ZR",88,"ZR",0,4059.45,19," (3-,4,5-)        ","          ",NA
"88ZR",88,"ZR",0,4084.32,17," (3-,4,5)         ","          ",NA
"88ZR",88,"ZR",0,4112.54,16," (3,4,5)          ","          ",NA
"88ZR",88,"ZR",0,4155.6,5," (3,4,5)          ","          ",NA
"88ZR",88,"ZR",0,4206.2,4," (3,4,5-)         ","          ",NA
"88ZR",88,"ZR",0,4208.32,13," (3-,4,5-)        ","          ",NA
"88ZR",88,"ZR",0,4335.7,4," (3,4+)           ","          ",NA
"88ZR",88,"ZR",0,4672.9,4," (3-,4,5)         ","          ",NA
"88MO",88,"MO",0,2100.7,5," (4+,5+,6+)       ","          ",NA
"88MO",88,"MO",0,2626.8,3," 6+               ","          ",NA
"88MO",88,"MO",0,740.53,5," 2+               ","          ",NA
"88MO",88,"MO",0,1654.77,19," 4+               ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"89Y",89,"Y",0,909.15,15," 9/2+             ","          ",NA
"89Y",89,"Y",0,1744.5,2," 5/2-             ","          ",NA
"89Y",89,"Y",0,2529.97,25,"  7/2+            ","          ",NA
"89Y",89,"Y",0,2566.47,25," 11/2+            ","          ",NA
"89Y",89,"Y",0,2622.2,7,"9/2+              ","          ",NA
"89Y",89,"Y",0,0,NA,"1/2-              ","          ",NA
"89Y",89,"Y",0,1507.4,5,"3/2-              ","          ",NA
"89ZR",89,"ZR",0,0,NA,"9/2+              ","78.41 H   ",12
"89ZR",89,"ZR",0,1451,3,"5/2-              ","          ",NA
"89ZR",89,"ZR",0,1511.6,2," (9/2)+           ","          ",NA
"89ZR",89,"ZR",0,2101.1,3,"(7/2)+            ","          ",NA
"89ZR",89,"ZR",0,2128.5,4,"(7/2+)            ","          ",NA
"89ZR",89,"ZR",0,2132,15," (7/2+,9/2+)      ","          ",NA
"89ZR",89,"ZR",0,2221.9,11," (9/2-)           ","          ",NA
"89ZR",89,"ZR",0,2297.1,7,"(7/2)+            ","          ",NA
"89ZR",89,"ZR",0,2388.6,10," (5/2)+           ","          ",NA
"89ZR",89,"ZR",0,2572.2,3," 7/2+,9/2+        ","          ",NA
"89ZR",89,"ZR",0,2612.1,5,"   9/2+           ","          ",NA
"89ZR",89,"ZR",0,2753.9,3," (7/2+)           ","          ",NA
"89ZR",89,"ZR",0,2889.5,6,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,2925.9,6,"7/2+,9/2+         ","          ",NA
"89ZR",89,"ZR",0,2959.8,2,"(7/2+,9/2+)       ","          ",NA
"89ZR",89,"ZR",0,2981.1,8,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3016.2,4," 7/2-             ","          ",NA
"89ZR",89,"ZR",0,3092.6,2,"(7/2+)            ","          ",NA
"89ZR",89,"ZR",0,3141.3,9,"  9/2+            ","          ",NA
"89ZR",89,"ZR",0,3281,7,"7/2+,9/2+         ","          ",NA
"89ZR",89,"ZR",0,3467,6,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3512.6,7,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3531.1,15,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3534.1,15,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3557.3,7,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3575.8,5,"(5/2)-            ","          ",NA
"89ZR",89,"ZR",0,3837.1,9,"7/2+,9/2+         ","          ",NA
"89ZR",89,"ZR",0,3907.1,15," (7/2-,9/2-)      ","          ",NA
"89ZR",89,"ZR",0,3931.1,15," (7/2,9/2,11/2)   ","          ",NA
"89ZR",89,"ZR",0,3948.1,15,"(7/2,9/2,11/2)    ","          ",NA
"89ZR",89,"ZR",0,3965.6,12," (7/2-)           ","          ",NA
"89ZR",89,"ZR",0,588,20," 1/2-             ","  4.161 M ",10
"89ZR",89,"ZR",0,1095.5,7,"3/2-              ","          ",NA
"89ZR",89,"ZR",0,1865.1,8,"3/2-              ","          ",NA
"89NB",89,"NB",0,0,NA,"(9/2+)            ","2.03 H    ",7
"89NB",89,"NB",0,658.6,2,"(7/2+)            ","          ",NA
"89NB",89,"NB",0,838,NA,"                  ","          ",NA
"89NB",89,"NB",0,844,5,"(7/2,9/2,11/2)    ","          ",NA
"89NB",89,"NB",0,1155.2,3,"(7/2,9/2,11/2)    ","          ",NA
"89NB",89,"NB",0,1272,3,"(7/2,9/2,11/2)    ","          ",NA
"89NB",89,"NB",0,1640.2,10,"(7/2,9/2,11/2)    ","          ",NA
"89NB",89,"NB",0,1694,5,"                  ","          ",NA
"89NB",89,"NB",0,1789.6,10,"                  ","          ",NA
"89NB",89,"NB",0,2221,10,"(7/2,9/2,11/2)    ","          ",NA
"89NB",89,"NB",0,2420,10,"(7/2,9/2,11/2)    ","          ",NA
"89MO",89,"MO",0,0,NA,"   (9/2+)         ","2.11 M    ",10
"89MO",89,"MO",0,118.8,NA,"   (7/2+)         ","          ",NA
"89MO",89,"MO",0,387.3,NA,"   (1/2-)         ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"90ZR",90,"ZR",0,3589.409,22,"8+                ","125 NS    ",6
"90ZR",90,"ZR",0,4232.21,3,"6-,7-             ","          ",NA
"90ZR",90,"ZR",0,4319.02,10,"                  ","          ",NA
"90ZR",90,"ZR",0,4375.06,7,"7-                ","          ",NA
"90ZR",90,"ZR",0,4640.94,5,"                  ","          ",NA
"90ZR",90,"ZR",0,5059.97,3,"7+                ","          ",NA
"90ZR",90,"ZR",0,5164.48,3,"(8)+              ","          ",NA
"90ZR",90,"ZR",0,5247.52,5,"9+                ","          ",NA
"90ZR",90,"ZR",0,5432.78,3,"7+,8+,9+          ","          ",NA
"90ZR",90,"ZR",0,5589.46,10,"                  ","          ",NA
"90NB",90,"NB",0,382,4,"1+                ","6.19 MS   ",8
"90NB",90,"NB",0,1344.1,5,"1+                ","          ",NA
"90NB",90,"NB",0,1769.1,5,"1+                ","          ",NA
"90NB",90,"NB",0,1844.8,6,"1+                ","          ",NA
"90NB",90,"NB",0,2125.6,7,"1+                ","          ",NA
"90NB",90,"NB",0,2309,7,"1+                ","          ",NA
"90MO",90,"MO",0,0,NA,"0+                ","5.67 H    ",5
"90MO",90,"MO",0,948.1,2,"2+                ","          ",NA
"90MO",90,"MO",0,2549.4,7,"5-                ","          ",NA
"90MO",90,"MO",0,2812.2,5,"(6+)              ","          ",NA
"90MO",90,"MO",0,2859.7,9,"5-                ","          ",NA
"90MO",90,"MO",0,2947,5,"                  ","          ",NA
"90MO",90,"MO",0,3037.9,11,"                  ","          ",NA
"90MO",90,"MO",0,3150.3,7,"                  ","          ",NA
"90MO",90,"MO",0,3293.8,5,"                  ","          ",NA
"90MO",90,"MO",0,3539.9,10,"                  ","          ",NA
"90MO",90,"MO",0,4094.8,7,"                  ","          ",NA
"90MO",90,"MO",0,4175.9,9,"                  ","          ",NA
"90MO",90,"MO",0,4357.7,11,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"91ZR",91,"ZR",0,0,NA,"5/2+              ","          ",NA
"91ZR",91,"ZR",0,0,NA,"5/2+              ","          ",NA
"91ZR",91,"ZR",0,1204.68,8," 1/2+             ","          ",NA
"91NB",91,"NB",0,0,NA,"9/2+              ","6.8E+2 Y  ",13
"91NB",91,"NB",0,1186.87,11," 5/2-             ","          ",NA
"91NB",91,"NB",0,1581.48,10,"(7/2)+            ","          ",NA
"91NB",91,"NB",0,1637.32,10,"(9/2+)            ","          ",NA
"91NB",91,"NB",0,1790.84,24,"(9/2-)            ","          ",NA
"91NB",91,"NB",0,1845.03,21,"(5/2)-            ","          ",NA
"91NB",91,"NB",0,2530.8,4,"(11/2-)           ","          ",NA
"91NB",91,"NB",0,2632.16,22,"(9/2)             ","          ",NA
"91NB",91,"NB",0,2792.39,19,"(7/2+)            ","          ",NA
"91NB",91,"NB",0,3028.65,18,"7/2,9/2,11/2(+)   ","          ",NA
"91NB",91,"NB",0,3149.3,4,"7/2,9/2,11/2      ","          ",NA
"91NB",91,"NB",0,3187.9,5,"7/2,9/2,11/2      ","          ",NA
"91NB",91,"NB",0,3837.7,6,"(7/2,9/2-)        ","          ",NA
"91NB",91,"NB",0,3886.8,6,"7/2,9/2,11/2(-)   ","          ",NA
"91NB",91,"NB",0,3916.8,6,"7/2,9/2,11/2      ","          ",NA
"91NB",91,"NB",0,4180.7,11,"7/2,9/2,11/2      ","          ",NA
"91NB",91,"NB",0,104.5,10,"1/2-              ","60.86 D   ",22
"91NB",91,"NB",0,1186.61,16," 5/2-             ","          ",NA
"91NB",91,"NB",0,1312.6,14,"3/2-              ","          ",NA
"91NB",91,"NB",0,1612.53,13,"3/2-              ","          ",NA
"91NB",91,"NB",0,2345.24,17,"(3/2)-            ","          ",NA
"91MO",91,"MO",0,0,NA,"9/2+              ","15.49 M   ",1
"91MO",91,"MO",0,1362.02,8," 5/2+             ","          ",NA
"91MO",91,"MO",0,1414.21,20,"13/2(+)           ","          ",NA
"91MO",91,"MO",0,1532,3," 5/2-             ","          ",NA
"91MO",91,"MO",0,1564.93,9,"                  ","          ",NA
"91MO",91,"MO",0,1605.32,7,"                  ","          ",NA
"91MO",91,"MO",0,1639.95,8," (7/2,9/2+)       ","          ",NA
"91MO",91,"MO",0,1902.49,7," 9/2+             ","          ",NA
"91MO",91,"MO",0,2233.7,9," 9/2+             ","          ",NA
"91MO",91,"MO",0,2450.99,9," 9/2+             ","          ",NA
"91MO",91,"MO",0,2492.16,17,"                  ","          ",NA
"91MO",91,"MO",0,2716.44,7,"(7/2,9/2)+        ","          ",NA
"91MO",91,"MO",0,2781.12,8," (7/2+,9/2+,11/2+)","          ",NA
"91MO",91,"MO",0,2887.54,13," (9/2+,11/2+)     ","          ",NA
"91MO",91,"MO",0,652.94,10,"1/2-              ","64.6 S    ",6
"91MO",91,"MO",0,1155.91,14,"3/2-              ","          ",NA
"91MO",91,"MO",0,2083.5,15," 3/2-             ","          ",NA
"91MO",91,"MO",0,2690.35,12," (3/2)-           ","          ",NA
"91TC",91,"TC",0,0,NA,"(9/2)+            ","          ",NA
"91TC",91,"TC",0,394.61,8,"(7/2)+            ","          ",NA
"91TC",91,"TC",0,698.91,8,"                  ","          ",NA
"91TC",91,"TC",0,892.33,25,"(13/2+)           ","          ",NA
"91TC",91,"TC",0,905.3,3,"                  ","          ",NA
"91TC",91,"TC",0,1096.76,10,"(11/2+)           ","          ",NA
"91TC",91,"TC",0,1248.41,10,"                  ","          ",NA
"91TC",91,"TC",0,1339.32,13,"                  ","          ",NA
"91TC",91,"TC",0,1465.33,12,"                  ","          ",NA
"91TC",91,"TC",0,1766.44,16,"                  ","          ",NA
"91TC",91,"TC",0,1996.96,23,"                  ","          ",NA
"91RU",91,"RU",0,0,NA," (9/2+)           ","8.0 S     ",4
"91RU",91,"RU",0,889.8,20," (11/2+)          ","          ",NA
"91RU",91,"RU",0,973.11,10," (13/2+)          ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"92ZR",92,"ZR",0,1495.6,NA,"4+                ","          ",NA
"92ZR",92,"ZR",0,0,NA," 0+               ","          ",NA
"92ZR",92,"ZR",0,934.48,10," 2+               ","          ",NA
"92ZR",92,"ZR",0,1383,NA," 0+               ","          ",NA
"92ZR",92,"ZR",0,1495,NA," 4+               ","          ",NA
"92ZR",92,"ZR",0,1847.22,18," 2+               ","          ",NA
"92ZR",92,"ZR",0,2066.66,17," 2+               ","          ",NA
"92MO",92,"MO",0,2760,7," 8+               ","192 NS    ",7
"92MO",92,"MO",0,4917.4,7," 7+               ","          ",NA
"92MO",92,"MO",0,5462.3,7," (7,8)+           ","          ",NA
"92TC",92,"TC",0,711.36,19," 1+               ","          ",NA
"92TC",92,"TC",0,1161.94,20," (0+,1)           ","          ",NA
"92TC",92,"TC",0,1443.89,20," 1+               ","          ",NA
"92TC",92,"TC",0,1796.57,20," 1+               ","          ",NA
"92TC",92,"TC",0,2106.9,4," 1+               ","          ",NA
"92TC",92,"TC",0,2316.06,21," 1+               ","          ",NA
"92TC",92,"TC",0,2390.95,19," 1+               ","          ",NA
"92TC",92,"TC",0,2770.99,22," 1+               ","          ",NA
"92TC",92,"TC",0,3004.7,4," 1+               ","          ",NA
"92TC",92,"TC",0,3048.1,3," 1+               ","          ",NA
"92TC",92,"TC",0,3709.2,4," 1+               ","          ",NA
"92RU",92,"RU",0,1856.8,4," (4+)             ","          ",NA
"92RU",92,"RU",0,2674.6,4," (6+)             ","          ",NA
"92RU",92,"RU",0,2775.9,4,"                  ","          ",NA
"92RU",92,"RU",0,2837.7,4," (8+)             ","          ",NA
"92RU",92,"RU",0,3014.5,4," (GE5)            ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"93NB",93,"NB",0,0,NA,"9/2+              ","          ",NA
"93NB",93,"NB",0,30.77,2," 1/2-             ","          ",NA
"93NB",93,"NB",0,2180.14,7," (17/2)-          ","          ",NA
"93NB",93,"NB",0,2752.93,7," (19/2)+          ","          ",NA
"93MO",93,"MO",0,1362.96,6," 7/2+             ","          ",NA
"93MO",93,"MO",0,1477.16,6,"9/2+              ","          ",NA
"93MO",93,"MO",0,1520.28,9," 7/2+             ","          ",NA
"93MO",93,"MO",0,2409.08,19,"  9/2+            ","          ",NA
"93MO",93,"MO",0,2479,3," (7/2+)           ","          ",NA
"93MO",93,"MO",0,2730.8,4," (9/2+)           ","          ",NA
"93MO",93,"MO",0,2821.8,4,"(7/2,9/2+)        ","          ",NA
"93MO",93,"MO",0,2901.87,12," (9/2)+           ","          ",NA
"93MO",93,"MO",0,3025.9,4," 7/2,9/2,11/2     ","          ",NA
"93MO",93,"MO",0,0,NA,"5/2+              ","          ",NA
"93MO",93,"MO",0,943.7,5," 1/2+             ","          ",NA
"93MO",93,"MO",0,1492.2,5," 3/2+             ","          ",NA
"93MO",93,"MO",0,2182,10," 3/2+             ","          ",NA
"93MO",93,"MO",0,2539,12," (3/2)            ","          ",NA
"93MO",93,"MO",0,2644.6,3," (3/2)-           ","          ",NA
"93MO",93,"MO",0,2698.3,8," (3/2)-           ","          ",NA
"93MO",93,"MO",0,2861.5,10," (3/2)-           ","          ",NA
"93MO",93,"MO",0,2955.6,12," 1/2-,3/2-        ","          ",NA
"93MO",93,"MO",0,3220.4,6," (3/2)-           ","          ",NA
"93MO",93,"MO",0,3298.2,6," (3/2)-           ","          ",NA
"93TC",93,"TC",0,0,NA,"9/2+              ","          ",NA
"93TC",93,"TC",0,680.69,9,"(7/2+)            ","35 NS     ",NA
"93TC",93,"TC",0,1194.13,10," (GE7/2)          ","35 NS     ",NA
"93TC",93,"TC",0,1408.51,14," (5/2-)           ","35 NS     ",NA
"93TC",93,"TC",0,1434.82,10,"(13/2)+           ","35 NS     ",NA
"93TC",93,"TC",0,1801.42,10,"(7/2,9/2,11/2)    ","          ",NA
"93TC",93,"TC",0,1969.61,20," (5/2-,7/2,9/2-)  ","          ",NA
"93TC",93,"TC",0,2134.41,24,"5/2-,7/2-         ","          ",NA
"93TC",93,"TC",0,2146.1,4,"(13/2)-           ","          ",NA
"93TC",93,"TC",0,2257.73,10," (7/2,9/2,11/2)   ","          ",NA
"93TC",93,"TC",0,2490.3,4,"                  ","          ",NA
"93TC",93,"TC",0,2631.21,22,"(7/2,9/2,11/2)    ","          ",NA
"93TC",93,"TC",0,3914.76,16,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4158.5,3,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4187.4,3,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4344.4,5,"(7/2,9/2,11/2)    ","          ",NA
"93TC",93,"TC",0,4389.6,3,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4608.9,4,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4619,4,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4668.81,14," (9/2,11/2)+      ","          ",NA
"93TC",93,"TC",0,4760.7,5,"(7/2,9/2,11/2)    ","          ",NA
"93TC",93,"TC",0,4775.1,5,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4937.9,5,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,4955,8,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,5298.2,9,"(7/2,9/2,11/2)+   ","          ",NA
"93TC",93,"TC",0,392.65,10," 1/2-             ","          ",NA
"93TC",93,"TC",0,1503.8,14,"1/2-,3/2-         ","          ",NA
"93TC",93,"TC",0,1788.87,14," 1/2-,3/2-        ","          ",NA
"93TC",93,"TC",0,2431.87,17,"(1/2,3/2)-        ","          ",NA
"93TC",93,"TC",0,6595,5,"(3/2)-            ","          ",NA
"93RU",93,"RU",0,0,NA,"(9/2)+            ","          ",NA
"93RU",93,"RU",0,1359.42,10,"                  ","          ",NA
"93RU",93,"RU",0,1393.31,20," (13/2)+          ","          ",NA
"93RU",93,"RU",0,1629.92,10,"                  ","          ",NA
"93RU",93,"RU",0,1842.1,3,"                  ","          ",NA
"93RU",93,"RU",0,2273.53,14,"                  ","          ",NA
"0",0,NA,0,0,0,"0","0",0
"94MO",94,"MO",0,2423.47,12,"6+                ","          ",NA
"94MO",94,"MO",0,2872.7,3,"6+                ","          ",NA
"94MO",94,"MO",0,2955.6,3,"8+                ","          ",NA
"94MO",94,"MO",0,3165.8,20,"6+                ","          ",NA
"94MO",94,"MO",0,3339.57,19,"6+                ","          ",NA
"94MO",94,"MO",0,871.098,16,"2+                ","          ",NA
"94MO",94,"MO",0,1864.31,5,"2+                ","          ",NA
"94MO",94,"MO",0,2067.35,6,"2+                ","          ",NA
"94MO",94,"MO",0,2393.02,6,"2+                ","          ",NA
"94MO",94,"MO",0,2739.91,7,"1+                ","          ",NA
